admission_taken_True + parent_education_upto 10th,coaching_institute_fiitjee + parent_education_upto 10th,coaching_institute_nan + daily_study_hours,coaching_institute_nan + school_board_state,daily_study_hours + family_income_low,family_income_low + peer_pressure_level_low,family_income_mid + location_type_urban,parent_education_upto 10th + school_board_state,peer_pressure_level_low + peer_pressure_level_medium,admission_taken_True / family_income_mid,attempt_count / parent_education_upto 10th,coaching_institute_fiitjee / class_12_percent,coaching_institute_fiitjee / parent_education_pg,coaching_institute_local / school_board_state,daily_study_hours / admission_taken_True,daily_study_hours / family_income_low,daily_study_hours / jee_advanced_score,daily_study_hours / peer_pressure_level_low,daily_study_hours / peer_pressure_level_medium,family_income_low / admission_taken_True,family_income_low / mock_test_score_avg,family_income_mid / coaching_institute_fiitjee,jee_advanced_score / daily_study_hours,jee_main_score / parent_education_graduate,location_type_semi-urban / mock_test_score_avg,parent_education_graduate / location_type_urban,parent_education_pg / coaching_institute_local,parent_education_pg / peer_pressure_level_low,peer_pressure_level_low / class_12_percent,school_board_icse / coaching_institute_fiitjee,school_board_icse / coaching_institute_local,school_board_icse / parent_education_upto 10th,admission_taken_True * daily_study_hours,attempt_count * coaching_institute_local,attempt_count * peer_pressure_level_medium,class_12_percent * family_income_mid,class_12_percent * location_type_urban,coaching_institute_fiitjee * peer_pressure_level_low,coaching_institute_fiitjee * peer_pressure_level_medium,daily_study_hours * parent_education_graduate,family_income_mid * location_type_semi-urban,jee_advanced_score * jee_main_score,jee_advanced_score * school_board_icse,mock_test_score_avg * school_board_state,admission_taken_True - location_type_urban,admission_taken_True - parent_education_upto 10th,attempt_count - family_income_low,coaching_institute_fiitjee - family_income_mid,coaching_institute_fiitjee - location_type_semi-urban,coaching_institute_local - daily_study_hours,dropout
0.0,1.0,0.3619108148407351,0.0,1.361910814840735,2.0,1.0,0.0,1.0,0.0,0.0,1.2916206726582475,0.0,0.0,0.0,0.3619108148407351,7.90547804941131,0.3619108148407351,0.0,0.0,-0.988872926078734,0.0,0.1264945641174054,0.0,-0.0,0.0,0.0,0.0,1.2916206726582475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7742211170574783,1.0,0.0,0.0,0.0,-0.0236517006203311,0.0457797507726538,-0.0,-1.0,0.0,-0.0074720847598201,1.0,1.0,-0.3619108148407351,1
1.0,0.0,0.1092591936038788,0.0,0.1092591936038788,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.1092591936038788,0.0,0.1228387717285156,0.0,0.0,0.0,-0.0,0.0,8.140752190278219,0.0,-10.55735672030045,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1092591936038788,-0.0,-0.0,-0.3037853181937727,-0.0,0.0,0.0,0.0,1.0,0.2420213866781366,0.0,-0.0,1.0,1.0,-1.0075283371329782,-1.0,-1.0,-0.1092591936038788,0
1.0,0.0,1.0693353543039326,1.0,1.0693353543039326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0693353543039326,0.0,-1.2626038843669576,0.0,0.0,0.0,-0.0,0.0,-0.7920140373252365,-2.033622345805372,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0693353543039326,0.0,0.0,0.0,0.0,0.0,0.0,1.0693353543039326,0.0,1.7223329490725368,-0.0,-0.7452982058886618,1.0,1.0,0.9925279152401798,0.0,0.0,-1.0693353543039326,0
1.0,0.0,1.0188050300565614,1.0,1.0188050300565614,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0188050300565614,0.0,-1.1827481496864207,0.0,1.0188050300565614,0.0,-0.0,0.0,-0.8454885347021069,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0188050300565614,0.0,0.9925279152401798,0.0,0.0,0.0,0.0,0.0,0.0,-0.2978054147969827,-0.0,-1.1433876885323533,1.0,1.0,0.9925279152401798,0.0,0.0,-1.0188050300565614,0
0.0,1.0,-2.0130144247857147,1.0,-2.0130144247857147,0.0,0.0,1.0,1.0,0.0,0.0,-3.2482602252235258,0.0,0.0,0.0,0.0,5.50953764366693,0.0,-2.0130144247857147,0.0,0.0,0.0,0.1815034336228692,0.0,3.4196492145306374,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-1.0075283371329782,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.3777450494671604,-0.0,0.2924276547871752,0.0,0.0,-1.0075283371329782,1.0,0.0,2.0130144247857147,0
0.0,0.0,0.4629714633354778,1.0,0.4629714633354778,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.2875768146585294,0.0,0.4629714633354778,0.0,0.0,0.0,3.477331791116076,-0.7776114408709679,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.0075283371329782,-1.160897139233955,-0.0,0.0,0.0,0.4629714633354778,0.0,-1.2518808483010768,0.0,1.7720075923931151,0.0,0.0,-1.0075283371329782,-1.0,0.0,-0.4629714633354778,0
1.0,0.0,-0.0928621033856064,0.0,-0.0928621033856064,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0928621033856064,0.0,0.2929758746442806,0.0,0.0,0.0,0.0,0.0,3.413250327229706,0.0,0.8157992308703217,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0928621033856064,0.9925279152401798,0.0,-0.2213315681887193,-0.0,0.0,0.0,-0.0,1.0,0.1681454300454639,-0.0,0.0,1.0,1.0,0.9925279152401798,-1.0,-1.0,1.0928621033856063,0
0.0,0.0,1.0693353543039326,1.0,2.069335354303933,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0693353543039326,-5.089938529460588,0.0,1.0693353543039326,0.0,-0.4819117855180042,0.0,-0.1964660268905007,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925279152401798,0.0,0.0,0.0,0.0,0.0,0.0,-0.0479764741434663,-0.0,-2.0750685707449668,0.0,0.0,-0.0074720847598201,0.0,0.0,-1.0693353543039326,1
1.0,0.0,2.079941839251358,1.0,2.079941839251358,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.079941839251358,0.0,2.5591266922796,2.079941839251358,0.0,0.0,0.0,0.0,0.3907583016568935,0.0155051375205772,2.9449984174131947,0.0,0.0,0.0,29.26264393018431,0.0,0.0,0.0,2.079941839251358,-0.0,-0.0,0.0,0.0,0.0,0.0,2.079941839251358,0.0,0.0126018709232669,0.0,0.3395587563263862,1.0,1.0,-1.0075283371329782,0.0,-1.0,-2.079941839251358,0
0.0,1.0,-0.951877615590918,0.0,-0.951877615590918,0.0,2.0,0.0,1.0,0.0,0.0,4.223957241911075,0.0,0.0,0.0,0.0,0.8219167886942911,0.0,-0.951877615590918,0.0,-0.0,1.0,1.216668175848573,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.9925279152401798,0.2367448207282427,0.2367448207282427,0.0,1.0,-0.0,0.0,0.0968586448813074,-1.1581192021920912,-0.0,-1.0,0.0,0.9925279152401798,0.0,1.0,0.951877615590918,0
1.0,0.0,-0.5476350216119478,1.0,-0.5476350216119478,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.5476350216119478,0.0,1.23880685471392,-0.5476350216119478,0.0,0.0,-0.0,0.0,0.8072283392643416,0.0,-1.06320133734872,0.0,0.0,0.0,-0.5083595705867039,0.0,0.0,0.0,-0.5476350216119478,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.9666692705778152,-0.0,-0.9405556265511066,1.0,1.0,-1.0075283371329782,0.0,-1.0,0.5476350216119478,0
0.0,0.0,1.7767598937671305,1.0,2.7767598937671307,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7767598937671305,2.38536595120936,0.0,0.0,0.0,-0.5370174197593253,0.0,0.4192228867411345,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.2365916000449255,0.0,-1.862136987005318,0.0,0.0,-2.007528337132978,0.0,0.0,-1.7767598937671305,1
0.0,1.0,1.0188050300565614,0.0,2.018805030056561,1.0,1.0,0.0,0.0,0.0,0.0,4.8978672299883925,0.0,0.0,0.0,1.0188050300565614,0.7465277532998424,0.0,0.0,0.0,5.927383157822249,0.0,1.3395349276430055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2041704997385913,0.0,0.0,0.0,0.0,2.4555338192605696,1.3647249222191462,0.0,-1.0,0.0,-2.007528337132978,1.0,1.0,-1.0188050300565614,1
0.0,0.0,0.0587288693565072,1.0,1.0587288693565071,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0587288693565072,-0.0604185641976147,0.0,0.0,0.0,0.6222586639550952,0.0,-16.551204307491275,0.0,0.6222586639550952,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.7912934218698041,-0.0,1.6070487370058768,0.0,0.0,-2.007528337132978,0.0,-1.0,-0.0587288693565072,1
2.0,2.0,1.0188050300565614,0.0,2.018805030056561,1.0,0.0,1.0,0.0,0.0,0.9925279152401798,0.9711321760926644,0.0,0.0,1.0188050300565614,1.0188050300565614,-0.9732147920068702,0.0,0.0,1.0,1.3328488140566137,0.0,-1.0275224012346709,0.0,1.3328488140566137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0188050300565614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2375350913621583,-0.0,0.0,1.0,0.0,-0.0074720847598201,1.0,0.0,-1.0188050300565614,0
2.0,2.0,0.56403211183022,0.0,0.56403211183022,1.0,1.0,1.0,1.0,1.0,-1.0075283371329782,4.494512205860988,0.0,0.0,0.56403211183022,0.0,-3.260364081617445,0.56403211183022,0.0,0.0,0.0,1.0,-0.3067142119612318,0.0,5.438986120713714,0.0,0.0,0.0,4.494512205860988,0.0,0.0,0.0,0.56403211183022,-0.0,-0.0,0.2224935552952705,0.0,1.0,0.0,0.0,1.0,0.013711824652521,-0.0,0.0,1.0,0.0,-1.0075283371329782,0.0,0.0,-0.56403211183022,0
2.0,2.0,0.1092591936038788,0.0,0.1092591936038788,1.0,0.0,1.0,1.0,0.0,0.9925279152401798,3.889480091099996,0.0,0.0,0.1092591936038788,0.0,0.1655471798401977,0.1092591936038788,0.0,0.0,0.0,0.0,6.040574058496784,0.0,0.0,0.0,0.0,0.0,3.889480091099996,1.0,0.0,1.0,0.1092591936038788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3544544023217262,0.659988250535868,0.0,1.0,0.0,0.9925279152401798,1.0,1.0,-0.1092591936038788,0
0.0,0.0,-0.5476350216119478,0.0,-0.5476350216119478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944895764921401,0.0,0.0,0.0,-0.0,0.0,2.5349212237548797,0.0,-0.4010656962218178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.9925279152401798,0.0,0.1339321201046574,0.0,0.0,0.0,-0.0,1.0,0.9793051051012744,-1.3882116391555883,-0.0,0.0,0.0,0.9925279152401798,-1.0,-1.0,1.547635021611948,0
1.0,0.0,-1.911953776290972,0.0,-0.911953776290972,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-1.911953776290972,-1.911953776290972,4.721163724692567,0.0,-1.911953776290972,1.0,-0.6466101425541018,0.0,0.2118121840955893,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-1.911953776290972,-1.0075283371329782,-1.0075283371329782,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.8311061805809219,-0.4049751052460005,-0.0,1.0,1.0,-2.007528337132978,0.0,0.0,2.911953776290972,0
1.0,0.0,-0.951877615590918,1.0,0.048122384409082,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.951877615590918,-0.951877615590918,0.4110900273921336,0.0,-0.951877615590918,1.0,10.757071961242634,0.0,2.4325571854510413,0.0,10.757071961242634,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.951877615590918,-1.0075283371329782,-1.0075283371329782,-0.0,-0.0,0.0,0.0,-0.0,0.0,5.169648532202217,-0.0,0.0929621000587303,1.0,1.0,-2.007528337132978,0.0,-1.0,1.9518776155909177,1
1.0,1.0,0.2103198420986214,1.0,1.2103198420986214,2.0,0.0,2.0,1.0,0.0,-1.0075283371329782,-0.0,0.0,0.0,0.0,0.2103198420986214,-1.194049263756712,0.2103198420986214,0.0,0.0,-14.053800771154132,0.0,-0.8374863838145211,0.0,-0.0,0.0,0.0,0.0,-0.3939830671831521,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.244894094336986,-0.0,-0.0711551285153075,0.0,-1.0,-2.007528337132978,0.0,0.0,-0.2103198420986214,1
0.0,1.0,-0.951877615590918,0.0,-0.951877615590918,0.0,0.0,0.0,1.0,0.0,0.0,5.93322735881303,0.0,0.0,0.0,0.0,0.7185521141789882,0.0,-0.951877615590918,0.0,0.0,0.0,1.3916875063997156,-0.5312204450103591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-1.0075283371329782,0.0,0.0,0.0,1.0,-0.951877615590918,0.0,0.7037163214353163,-1.3247161852394318,0.0,0.0,0.0,-1.0075283371329782,1.0,1.0,0.951877615590918,0
1.0,2.0,-0.0928621033856064,0.0,-0.0928621033856064,1.0,0.0,1.0,1.0,0.0,0.9925279152401798,-0.6184530432936728,0.0,0.0,0.0,0.0,-0.0598554547213009,-0.0928621033856064,0.0,0.0,0.0,0.0,-16.706915094976747,0.0,0.9426554990722932,0.0,0.0,0.0,-0.6184530432936728,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,2.603749316876308,0.0,0.0,0.0,-1.0,0.9925279152401798,1.0,0.0,0.0928621033856064,0
1.0,1.0,1.7767598937671305,0.0,1.7767598937671305,1.0,0.0,0.0,1.0,0.0,0.0,-2.3819089061194973,0.0,0.0,1.7767598937671305,0.0,1.332611701841946,1.7767598937671305,0.0,0.0,-0.0,0.0,0.7504061375251263,0.0,-0.0,0.0,0.0,0.0,-2.3819089061194973,1.0,0.0,0.0,1.7767598937671305,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-3.571566061053765,1.333291529191346,-0.0,1.0,1.0,-1.0075283371329782,1.0,1.0,-1.7767598937671305,0
1.0,1.0,-0.6486956701066902,0.0,0.3513043298933098,1.0,1.0,0.0,1.0,0.0,0.0,-2.1106728975868725,0.0,0.0,-0.6486956701066902,-0.6486956701066902,0.6101406647498161,0.0,-0.6486956701066902,1.0,0.7300815630703467,0.0,1.638966320020717,0.3544749986897571,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6486956701066902,-0.0,-1.0075283371329782,-0.0,-0.4737825558585121,0.0,1.0,-0.6486956701066902,0.0,-0.3768743997835451,-0.0,0.0,0.0,1.0,-2.007528337132978,1.0,1.0,0.6486956701066902,0
0.0,1.0,0.7661534088197052,0.0,0.7661534088197052,1.0,2.0,0.0,1.0,0.0,0.0,-0.5283174413434587,0.0,0.0,0.0,0.0,-2.3981543102598684,0.7661534088197052,0.0,0.0,0.0,1.0,-0.4169873455272518,-0.46925821232352,0.0,1.0,0.0,0.0,-0.5283174413434587,0.0,0.0,0.0,0.0,0.0,0.0,-1.892801413970168,-1.892801413970168,1.0,0.0,0.7661534088197052,0.0,0.1499168662542599,-0.0,0.0,-1.0,0.0,0.9925279152401798,0.0,1.0,-0.7661534088197052,0
1.0,1.0,-0.8002866428488041,0.0,-0.8002866428488041,0.0,0.0,1.0,0.0,0.0,-1.0075283371329782,0.0,0.0,0.0,0.0,0.0,0.863522918827938,0.0,0.0,0.0,0.0,0.0,1.1580468545725489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0464329392919409,-0.0,0.0,0.0,-1.0,-1.0075283371329782,0.0,0.0,0.8002866428488041,0
0.0,1.0,-0.3455137246224627,1.0,-0.3455137246224627,1.0,1.0,1.0,1.0,0.0,0.0,-0.9369911262197104,0.0,0.0,0.0,0.0,76.54815410497399,-0.3455137246224627,0.0,0.0,-0.0,0.0,0.01306367229481,-0.2367175978870286,-0.0,1.0,0.0,0.0,-0.9369911262197104,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0672459663887095,1.0,0.0,-0.3455137246224627,0.0,0.0010684670307982,-0.0,-0.7427733254490617,-1.0,0.0,-1.0075283371329782,1.0,1.0,0.3455137246224627,0
0.0,1.0,-1.760362803548858,0.0,-1.760362803548858,0.0,1.0,0.0,1.0,0.0,0.0,8.215796118358387,0.0,0.0,0.0,0.0,4.394596036928221,0.0,-1.760362803548858,0.0,-0.0,1.0,0.2275522008386896,0.7379118739047875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.9925279152401798,0.1217167497335379,0.0,0.0,1.0,-1.760362803548858,0.0,-0.2955886284435386,-0.4005744302221085,-0.0,0.0,0.0,0.9925279152401798,0.0,1.0,1.760362803548858,0
0.0,1.0,-0.4465743731172051,1.0,-0.4465743731172051,0.0,1.0,1.0,0.0,0.0,0.0,1.3502039543497173,0.0,0.0,0.0,0.0,0.2270084522679184,0.0,0.0,0.0,-0.0,1.0,4.405122320378567,-0.1033165557494792,-3.562265851125048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.7406288485368998,0.0,0.0,0.0,-0.4465743731172051,1.0,0.2032458512249541,-0.0,-0.2807202050021551,0.0,0.0,0.9925279152401798,0.0,0.0,0.4465743731172051,0
0.0,1.0,1.119865678551304,0.0,1.119865678551304,0.0,1.0,0.0,0.0,0.0,0.0,6.702352984611128,1.0,0.0,0.0,0.0,-1.1580774005968486,0.0,0.0,0.0,0.0,0.0,-0.8635001421188437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492013330685567,0.0,0.0,0.0,0.0,0.2634477182921979,-0.0,0.0,-1.0,0.0,0.9925279152401798,1.0,1.0,-1.119865678551304,0
1.0,2.0,1.2714566512934178,0.0,2.271456651293418,1.0,0.0,1.0,1.0,0.0,0.9925279152401798,-6.402748522326628,0.0,0.0,0.0,1.2714566512934178,3.920865204984336,0.0,1.2714566512934178,0.0,-0.8701106812845503,0.0,0.2550457482518823,0.0,-0.8701106812845503,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.9925279152401798,-0.0,-0.0,0.0,1.0,0.0,0.0,0.5995470402669445,0.0,-0.0,0.0,-1.0,-0.0074720847598201,1.0,0.0,-1.2714566512934178,1
0.0,1.0,0.1597895178512499,1.0,0.1597895178512499,0.0,0.0,1.0,1.0,0.0,0.0,12.82955833290388,0.0,0.0,0.0,0.0,-0.2179523379366132,0.0,0.1597895178512499,0.0,0.0,0.0,-4.58815908774894,0.0,0.8220075112993241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.0075283371329782,0.0,0.0,0.0,1.0,0.0,0.0,1.2579156772250424,-0.0,1.2165338956809872,0.0,0.0,-1.0075283371329782,1.0,0.0,-0.1597895178512499,0
1.0,1.0,0.6650927603249626,0.0,0.6650927603249626,1.0,2.0,1.0,1.0,0.0,-1.0075283371329782,0.0,0.0,0.0,0.0,0.0,1.1615242583472138,0.6650927603249626,0.0,0.0,-0.0,0.0,0.8609376797889231,0.0,-0.0,0.0,0.0,0.0,0.9219180460041608,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0846951139900856,1.0846951139900856,0.0,0.0,0.0,0.0,-0.6932040631341391,0.0,-0.0,-1.0,-1.0,-1.0075283371329782,-1.0,0.0,-0.6650927603249626,0
0.0,1.0,0.3619108148407351,0.0,0.3619108148407351,0.0,1.0,0.0,1.0,0.0,0.0,-1.4311291421791603,0.0,0.0,0.0,0.0,-9.111762675978612,0.0,0.3619108148407351,0.0,0.0,1.0,-0.1097482491106035,1.4880193731372326,3.066612396520744,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.9925279152401798,-0.6987489601932877,-0.0,0.0,1.0,0.3619108148407351,1.0,-0.0591027579384421,-0.0,0.0,0.0,0.0,0.9925279152401798,0.0,0.0,-0.3619108148407351,0
0.0,0.0,-1.0529382640856604,1.0,-1.0529382640856604,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.22202166383102,0.0,-1.0529382640856604,0.0,0.0,0.0,-0.3103641453518312,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-1.0075283371329782,-0.0,-0.0940881268228965,0.0,0.0,-0.0,0.0,0.1792075603633558,0.0,1.9487492231651555,-1.0,0.0,-1.0075283371329782,0.0,0.0,1.0529382640856604,0
0.0,0.0,-0.0928621033856064,0.0,-0.0928621033856064,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.231227020799958,-0.0928621033856064,0.0,0.0,0.0,0.0,-4.324754073033411,0.0,0.0,0.0,0.0,1.0,3.054907524142631,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0123748605394978,0.0,0.0,0.0,0.0,-1.0075283371329782,0.0,0.0,0.0928621033856064,0
1.0,0.0,-0.2949834003750914,1.0,-0.2949834003750914,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.2949834003750914,0.0,-0.3927116134790985,0.0,0.0,0.0,0.0,0.0,-2.546397829034978,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.2949834003750914,-1.0075283371329782,-0.0,-0.0,-0.5389311978378135,0.0,0.0,-0.0,0.0,-0.8014804614724357,0.0,1.6036822297530768,0.0,1.0,-1.0075283371329782,0.0,0.0,1.2949834003750915,0
1.0,1.0,-0.951877615590918,0.0,-0.951877615590918,1.0,1.0,0.0,1.0,1.0,0.0,-1.0873777926928825,0.0,0.0,-0.951877615590918,0.0,-1.1045346494681938,-0.951877615590918,0.0,0.0,0.0,1.0,-0.9053586507960392,0.0,0.0,0.0,0.0,0.0,-1.0873777926928825,0.0,0.0,0.0,-0.951877615590918,-0.0,-0.0,-0.9196435744043548,-0.0,1.0,0.0,-0.0,0.0,-0.8774499704171649,0.0,0.0,1.0,1.0,-1.0075283371329782,0.0,1.0,0.951877615590918,0
2.0,2.0,0.7661534088197052,1.0,0.7661534088197052,0.0,1.0,2.0,1.0,1.0,-1.0075283371329782,-1.0615278301600974,0.0,0.0,0.7661534088197052,0.0,-0.5031391488799636,0.0,0.7661534088197052,0.0,0.0,1.0,-1.9875217466700748,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.7661534088197052,-0.0,-1.0075283371329782,-0.9420384200847396,-0.0,0.0,1.0,0.0,0.0,-0.795083098899868,-0.0,0.8983989602913144,1.0,0.0,-1.0075283371329782,0.0,1.0,-0.7661534088197052,0
1.0,0.0,-0.8508169670961755,0.0,0.1491830329038245,2.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.8508169670961755,-0.8508169670961755,-2.008495324735705,-0.8508169670961755,0.0,1.0,2.0260285379780374,0.0,-0.4978851519764372,0.0,0.0,0.0,0.0,0.0,-1.14973697789394,0.0,0.0,0.0,-0.8508169670961755,0.0,0.0,-0.0,-0.8697641453889527,0.0,0.0,-0.0,0.0,-0.1120100330604066,0.0,0.0,0.0,1.0,-0.0074720847598201,0.0,0.0,0.8508169670961755,0
1.0,1.0,-1.2550595610751456,0.0,-1.2550595610751456,0.0,1.0,0.0,0.0,0.0,0.0,-2.5959116630630046,0.0,0.0,-1.2550595610751456,0.0,1.230677051515947,0.0,0.0,0.0,-0.0,0.0,0.8125608572681198,0.5367168595334025,-0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.2550595610751456,0.0,0.0,-0.0,-0.385221120667899,0.0,0.0,-1.2550595610751456,0.0,-0.5473504404082846,-0.0,-0.0,0.0,1.0,0.9925279152401798,1.0,1.0,1.2550595610751456,0
0.0,0.0,1.0693353543039326,0.0,2.069335354303933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0693353543039326,-1.3235147731595571,0.0,1.0693353543039326,0.0,1.3195270645010322,0.0,-0.7555639123035648,0.0,1.3195270645010322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925279152401798,0.0,0.0,0.0,0.0,0.0,0.0,-0.2398698621778835,-0.0,0.0,0.0,0.0,-0.0074720847598201,0.0,-1.0,-1.0693353543039326,1
0.0,0.0,0.0587288693565072,0.0,0.0587288693565072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995891398535748,0.0,0.0,0.0,-0.0,0.0,3.337904706721857,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9925279152401798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2383194278602194,0.1960313694455384,-0.0,0.0,0.0,0.9925279152401798,0.0,0.0,0.9412711306434928,0
1.0,2.0,-1.5077111823120015,1.0,-0.5077111823120015,2.0,1.0,2.0,1.0,0.0,-1.0075283371329782,-0.9092394561876084,0.0,0.0,0.0,-1.5077111823120015,1.5997171106132504,-1.5077111823120015,0.0,0.0,-87.72218555137147,0.0,0.6251105232078507,0.0,-0.0,0.0,0.0,0.0,-0.9092394561876084,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.099820287378361,1.0,0.0,-0.0,0.0,-1.839396136715234,-0.0,-0.0113996247780943,-1.0,-1.0,-2.007528337132978,1.0,1.0,1.5077111823120015,1
1.0,0.0,-0.7497563186014329,1.0,-0.7497563186014329,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.7497563186014329,0.0,-0.9451514027904012,0.0,0.0,0.0,-0.0,0.0,-1.0580315461074992,-0.3176329841016072,-1.2217176358692396,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.7497563186014329,0.9925279152401798,0.0,-1.238261151584375,-0.0,0.0,0.0,-0.7497563186014329,1.0,-0.2519673949838283,0.0,-0.8185197386370789,1.0,1.0,0.9925279152401798,-1.0,-1.0,1.7497563186014329,0
0.0,0.0,-1.4571808580646306,0.0,-0.4571808580646306,2.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.4571808580646306,-4.944083956952991,-1.4571808580646306,0.0,0.0,2.314077171763347,0.0,-0.2022619374401348,0.0,0.0,0.0,0.0,1.0,-1.2273026050949367,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.8147949787189167,0.0,0.0,-0.0,0.0,-0.51751611136676,0.0,0.0,-1.0,0.0,-2.007528337132978,0.0,0.0,1.4571808580646306,1
